1. After linking with hexagon
id=18995069, custId=90ad7388-3cbb-4067-bde1-c41b502788fb, eventTimestamp=2016-07-01T06:31:25.782+03:00, lon=-71.038, lat=42.3486
id=18994899, custId=ae00271e-4a2f-4a48-9e1f-de90f10edee6, eventTimestamp=2016-07-01T06:30:47.925+03:00, lon=-71.1027, lat=42.3648
id=18995487, custId=ac3195a6-23a5-4db6-a98c-c00a3d1eb5fb, eventTimestamp=2016-07-01T06:33:12.046+03:00, lon=-71.1163, lat=42.3698
id=18995109, custId=b2c8bec6-f6ef-4f84-8336-f9305452db32, eventTimestamp=2016-07-01T06:31:36.860+03:00, lon=-71.103, lat=42.3649
id=18996047, custId=cbaa850b-01d0-4ba6-be34-226d53d06716, eventTimestamp=2016-07-01T06:35:42.066+03:00, lon=-70.9982, lat=42.252
id=18994671, custId=8242447d-b711-4400-8f66-eeaecb09aa93, eventTimestamp=2016-07-01T06:30:00.811+03:00, lon=-71.1373, lat=42.4025
id=18997124, custId=be938cf6-def3-4a03-9e35-280090e83c79, eventTimestamp=2016-07-01T06:39:51.263+03:00, lon=-71.0935, lat=42.3687
id=18994757, custId=91969bd5-9ef5-4877-ac1e-64e604a4ebcb, eventTimestamp=2016-07-01T06:30:18.264+03:00, lon=-71.0948, lat=42.3508
id=18995322, custId=91b5e544-1f68-4ed4-b7fc-d1bc9f54cb21, eventTimestamp=2016-07-01T06:32:29.855+03:00, lon=-71.1336, lat=42.4043
id=18995990, custId=139a27ab-81d3-46ad-bcf3-afbeb87b3772, eventTimestamp=2016-07-01T06:35:26.543+03:00, lon=-71.0571, lat=42.3503
id=18995037, custId=c70b0219-0953-44e6-a171-452b9e7d4bfe, eventTimestamp=2016-07-01T06:31:19.290+03:00, lon=-71.0392, lat=42.3479
id=18994803, custId=2c649956-c626-43e9-8a02-1eb952f85f99, eventTimestamp=2016-07-01T06:30:25.837+03:00, lon=-71.104, lat=42.3653
id=18996141, custId=ce182f60-f80e-4b5d-9b6c-328eb67725b0, eventTimestamp=2016-07-01T06:35:59.152+03:00, lon=-71.0626, lat=42.3562
id=18996067, custId=4262aad7-5177-4578-9c7c-cd1187ca08fb, eventTimestamp=2016-07-01T06:35:46.135+03:00, lon=-71.0231, lat=42.4033
id=18996092, custId=0da07422-5a67-4fa3-80c9-bc88cf8d07c5, eventTimestamp=2016-07-01T06:35:50.732+03:00, lon=-71.0469, lat=42.3536
id=18994766, custId=4d8d159a-ad99-4a2c-a228-283a19cdf4bb, eventTimestamp=2016-07-01T06:30:19.986+03:00, lon=-71.0695, lat=42.3015
id=18995430, custId=b4242427-3fd6-4c2d-986a-7875d95b0e3f, eventTimestamp=2016-07-01T06:32:56.793+03:00, lon=-71.188, lat=42.3883
id=18996051, custId=58d7eea2-99d0-416c-b415-472a7823c808, eventTimestamp=2016-07-01T06:35:43.076+03:00, lon=-71.1052, lat=42.3906
id=18995232, custId=005c4e66-e074-4342-81ee-2aa32ebb337f, eventTimestamp=2016-07-01T06:32:05.928+03:00, lon=-71.1029, lat=42.3464
id=18995291, custId=b16f460a-0ee7-4fc2-8c76-e90a741d7b77, eventTimestamp=2016-07-01T06:32:20.826+03:00, lon=-71.1008, lat=42.3343
id=18995012, custId=604c107f-29e0-4c59-a669-4ec1795a9d88, eventTimestamp=2016-07-01T06:31:12.637+03:00, lon=-71.0794, lat=42.3468
id=18994776, custId=aa97bd80-22b9-45b0-a246-ac7cd5c4a466, eventTimestamp=2016-07-01T06:30:21.023+03:00, lon=-71.0624, lat=42.3552
id=18994865, custId=b5d4aea0-6be7-11e5-98ca-a9787b326421, eventTimestamp=2016-07-01T06:30:41.590+03:00, lon=-71.0461, lat=42.353
id=18994734, custId=9034b4a2-07f0-465e-895c-aff601c8d128, eventTimestamp=2016-07-01T06:30:12.983+03:00, lon=-71.1221, lat=42.3516
id=18994729, custId=e94e9483-b3b1-46c2-bcb2-019aa15e4cc8, eventTimestamp=2016-07-01T06:30:12.623+03:00, lon=-71.1697, lat=42.3484
id=18995586, custId=730df324-c6cf-4dc9-99be-232c03463b98, eventTimestamp=2016-07-01T06:33:42.627+03:00, lon=-71.0962, lat=42.3449
id=18994689, custId=18d0adde-0917-4583-915c-3c254db54b91, eventTimestamp=2016-07-01T06:30:05.691+03:00, lon=-71.1051, lat=42.3832
id=18994738, custId=689e7ace-6755-4be3-a1df-3100868da4d4, eventTimestamp=2016-07-01T06:30:14.239+03:00, lon=-71.0622, lat=42.3564
id=18995936, custId=a996604a-03e9-4a2d-976a-c43a88ede3bd, eventTimestamp=2016-07-01T06:35:10.817+03:00, lon=-71.1647, lat=42.3543
id=18995984, custId=77631ff7-279f-4334-9ae0-64271db9cdde, eventTimestamp=2016-07-01T06:35:26.179+03:00, lon=-71.0571, lat=42.3503
id=18996447, custId=a3d2e850-3594-41d7-adb3-0fe4ef39fb09, eventTimestamp=2016-07-01T06:36:48.132+03:00, lon=-71.1591, lat=42.3399
id=18996276, custId=1274bce4-bd67-4d91-a01e-dbb2cab5ee20, eventTimestamp=2016-07-01T06:36:16.626+03:00, lon=-71.2283, lat=42.4343
id=18996853, custId=fe77ed45-4ea5-41b9-a5bb-b972ee4fa841, eventTimestamp=2016-07-01T06:38:36.810+03:00, lon=-71.0871, lat=42.3418
id=18995043, custId=fdbd9787-2e43-4b46-8849-5f87ea7bfb1a, eventTimestamp=2016-07-01T06:31:20.439+03:00, lon=-71.0986, lat=42.3437
id=18996622, custId=ff3a5e32-4c11-448a-95ab-34a0a7e9d9b3, eventTimestamp=2016-07-01T06:37:32.323+03:00, lon=-71.0571, lat=42.3503
id=18996236, custId=dfed09d2-796b-4ef1-bfc7-3a07d820d027, eventTimestamp=2016-07-01T06:36:10.651+03:00, lon=-71.076, lat=42.3669
id=18994673, custId=6cfd7b85-927b-4d33-b6bc-ad3cb7255be7, eventTimestamp=2016-07-01T06:30:01.140+03:00, lon=-71.0775, lat=42.3506
id=18996789, custId=15772afa-5a12-4d27-ae8b-dc4e59a8a4ff, eventTimestamp=2016-07-01T06:38:20.513+03:00, lon=-71.0571, lat=42.3503
id=18995167, custId=87aefee0-8dec-4a71-945f-93df250cfc7d, eventTimestamp=2016-07-01T06:31:50.740+03:00, lon=-71.021, lat=42.402
id=18995517, custId=29609871-1542-4aca-b1bd-28a76d495295, eventTimestamp=2016-07-01T06:33:21.105+03:00, lon=-71.0952, lat=42.3798
id=18996076, custId=35fd8c7a-2726-42aa-a8c9-096c7e321401, eventTimestamp=2016-07-01T06:35:48.060+03:00, lon=-71.071, lat=42.347
id=18995574, custId=4c90e7ce-f78a-4e28-9867-288e3d7a9f21, eventTimestamp=2016-07-01T06:33:40.017+03:00, lon=-71.0571, lat=42.3503
id=18996108, custId=ac6601e1-8fda-4da2-98ad-0eabd97e7345, eventTimestamp=2016-07-01T06:35:53.376+03:00, lon=-71.0571, lat=42.3503
id=18994769, custId=480bc5b2-f650-497e-b408-f46372b8f879, eventTimestamp=2016-07-01T06:30:20.316+03:00, lon=-71.0993, lat=42.3472
id=18996302, custId=83176042-747a-41e7-a2f5-2c28f5946a4a, eventTimestamp=2016-07-01T06:36:21.950+03:00, lon=-71.1183, lat=42.3647
id=18996825, custId=2f135229-63fd-4611-b3e2-ba08026a2fdd, eventTimestamp=2016-07-01T06:38:27.367+03:00, lon=-71.0571, lat=42.3503
id=18995747, custId=5a7e1dfa-9514-409d-bf57-42d8b60952e9, eventTimestamp=2016-07-01T06:34:22.204+03:00, lon=-71.1885, lat=42.3689
id=18995505, custId=ba71d30e-e155-4d0b-ae40-cfb4b7d45a9f, eventTimestamp=2016-07-01T06:33:18.251+03:00, lon=-71.1267, lat=42.2621
id=18994669, custId=129eff75-7ca0-498a-b7f0-ccf02ea11b01, eventTimestamp=2016-07-01T06:30:00.581+03:00, lon=-71.0776, lat=42.3505
id=18994721, custId=61216166-e7d9-4d4a-943a-af15f521c544, eventTimestamp=2016-07-01T06:30:11.086+03:00, lon=-71.1761, lat=42.4127
id=18996514, custId=15e981a9-be19-43c1-93ba-f9e89bdff57c, eventTimestamp=2016-07-01T06:37:04.458+03:00, lon=-71.0571, lat=42.3503
id=18994794, custId=2ea65e5e-fc68-4f09-8738-83c57f020eab, eventTimestamp=2016-07-01T06:30:23.546+03:00, lon=-71.0274, lat=42.3356
id=18994744, custId=5d4b05a0-0694-41a8-8370-687f6936600e, eventTimestamp=2016-07-01T06:30:15.664+03:00, lon=-71.1297, lat=42.3485
id=18995980, custId=cd044f1c-5818-49b3-9b89-09bf1cae9b52, eventTimestamp=2016-07-01T06:35:24.661+03:00, lon=-71.0462, lat=42.3533
id=18996200, custId=9565a1c8-8795-4b37-be46-c86bb511c418, eventTimestamp=2016-07-01T06:36:06.556+03:00, lon=-71.0624, lat=42.3552
id=18996971, custId=d36b67fe-9e42-4c41-805d-e52009ae5913, eventTimestamp=2016-07-01T06:39:09.897+03:00, lon=-71.1223, lat=42.4138
id=18995089, custId=bc6440ac-7809-4c6f-99cf-28a6467279ff, eventTimestamp=2016-07-01T06:31:31.075+03:00, lon=-71.0571, lat=42.3503
id=18995116, custId=e483423a-4b53-4a1d-a3a5-ed294003009b, eventTimestamp=2016-07-01T06:31:39.124+03:00, lon=-71.0185, lat=42.3698
id=18995409, custId=a92321e3-da46-4721-a809-9c7820ad88e7, eventTimestamp=2016-07-01T06:32:53.009+03:00, lon=-71.0554, lat=42.3423
id=18995518, custId=7c8108d9-2bf2-485f-bc1f-7796cc3e5160, eventTimestamp=2016-07-01T06:33:21.228+03:00, lon=-71.0645, lat=42.3798
id=18995265, custId=2df6a4c8-2b2a-4781-889d-4a906c999d40, eventTimestamp=2016-07-01T06:32:13.509+03:00, lon=-71.0571, lat=42.3503
id=18994686, custId=41d48b2d-9933-44df-ae6d-016f4a680a60, eventTimestamp=2016-07-01T06:30:05.168+03:00, lon=-71.0596, lat=42.3726
id=18994767, custId=14a5dba0-95f0-4239-8876-04a3050dff90, eventTimestamp=2016-07-01T06:30:20.139+03:00, lon=-71.0624, lat=42.356
id=18994964, custId=8b9a8bc2-3520-4d51-a7dd-909dfc275f44, eventTimestamp=2016-07-01T06:30:59.833+03:00, lon=-71.1004, lat=42.3338
id=18995142, custId=708fdbc6-d2ba-4bd0-a214-d7c4098bd614, eventTimestamp=2016-07-01T06:31:45.512+03:00, lon=-71.1479, lat=42.3957
id=18995526, custId=d9430b8f-b79c-4a4b-aba1-af81f7048164, eventTimestamp=2016-07-01T06:33:22.289+03:00, lon=-71.0738, lat=42.3468
id=18994709, custId=607c1daa-cdd4-40ae-9ea5-5a27dc254f51, eventTimestamp=2016-07-01T06:30:08.265+03:00, lon=-71.0571, lat=42.3503
id=18995825, custId=079a890f-fad7-47a3-9494-f4fe3aede3be, eventTimestamp=2016-07-01T06:34:45.186+03:00, lon=-71.0571, lat=42.3503
id=18996330, custId=2a47f2d9-3c77-483a-810a-d300d0023cb4, eventTimestamp=2016-07-01T06:36:25.815+03:00, lon=-71.0571, lat=42.3503
id=18995966, custId=8fe8874b-8c31-4fcd-a743-6e23e6129e3c, eventTimestamp=2016-07-01T06:35:21.203+03:00, lon=-71.0581, lat=42.3628
id=18994949, custId=564c1d2f-db3b-4bf4-bad9-cb049f8bc043, eventTimestamp=2016-07-01T06:30:56.950+03:00, lon=-71.0451, lat=42.3433
id=18994948, custId=3bed4316-f98f-42b6-9f97-dc5786617bb3, eventTimestamp=2016-07-01T06:30:56.393+03:00, lon=-71.0593, lat=42.359
id=18996864, custId=cac157f5-00c3-4ae4-bdb7-e792987799ac, eventTimestamp=2016-07-01T06:38:41.649+03:00, lon=-71.1314, lat=42.3489
id=18996101, custId=821b7bbe-a03c-44f1-91a4-7c386e97a4f5, eventTimestamp=2016-07-01T06:35:52.638+03:00, lon=-71.1493, lat=42.2691
id=18996650, custId=be1c2079-68b9-4892-b8b7-3ade30cc1c26, eventTimestamp=2016-07-01T06:37:42.403+03:00, lon=-71.14, lat=42.3428
id=18995955, custId=31bef0e8-4f78-496d-a6bf-76b4247a88d5, eventTimestamp=2016-07-01T06:35:17.575+03:00, lon=-71.0567, lat=42.3412
id=18995197, custId=71e11a38-4df9-4ecb-aded-4ef37e138a3a, eventTimestamp=2016-07-01T06:32:00.144+03:00, lon=-71.0354, lat=42.3388
id=18994925, custId=b19e0cf8-8993-485d-94ad-4c0452908afb, eventTimestamp=2016-07-01T06:30:53.331+03:00, lon=-71.0536, lat=42.3571
id=18994718, custId=87f779c5-3891-4762-bd13-1fcc8d95289e, eventTimestamp=2016-07-01T06:30:10.079+03:00, lon=-71.0912, lat=42.2967
id=18995321, custId=06e02e99-9ee5-41cf-ba9e-1316a0680c4e, eventTimestamp=2016-07-01T06:32:29.595+03:00, lon=-71.009, lat=42.2758
id=18996909, custId=3b102d38-9794-4096-85af-9ed67924c8b6, eventTimestamp=2016-07-01T06:38:57.517+03:00, lon=-71.054, lat=42.3584
id=18995212, custId=436d5a8b-9bd1-46b0-898d-d5c2eeb9110f, eventTimestamp=2016-07-01T06:32:02.138+03:00, lon=-71.0571, lat=42.3503
id=18994878, custId=2ff69497-8172-48de-833e-6c631ca599e1, eventTimestamp=2016-07-01T06:30:44.342+03:00, lon=-71.101, lat=42.3637
id=18995625, custId=3e72842e-2bc8-4cb2-8343-5366652a602d, eventTimestamp=2016-07-01T06:33:49.390+03:00, lon=-71.1082, lat=42.3985
id=18995523, custId=7a6dbaea-483c-42b6-841c-624359395b08, eventTimestamp=2016-07-01T06:33:21.680+03:00, lon=-71.136, lat=42.2775
id=18995334, custId=e70e002c-369d-449d-872b-0b7cb37f587c, eventTimestamp=2016-07-01T06:32:32.652+03:00, lon=-71.118, lat=42.2701
id=18994682, custId=c9420cc7-3f55-4581-a862-df95160903cd, eventTimestamp=2016-07-01T06:30:03.891+03:00, lon=-71.0759, lat=42.3472
id=18995059, custId=d5dee81f-c2da-4fef-ba58-0b9f277fcd27, eventTimestamp=2016-07-01T06:31:23.393+03:00, lon=-71.0786, lat=42.4053
id=18996416, custId=3957ddfa-b5f2-4ff6-bb11-0b838ad168d3, eventTimestamp=2016-07-01T06:36:40.753+03:00, lon=-71.0571, lat=42.3503
id=18994870, custId=095743a9-3d6e-4083-a5fd-ef71ca43d672, eventTimestamp=2016-07-01T06:30:42.264+03:00, lon=-71.0842, lat=42.3523
id=18996608, custId=5fafc32a-6feb-4542-af8b-5e3b0a5a9113, eventTimestamp=2016-07-01T06:37:30.052+03:00, lon=-71.0565, lat=42.3593
id=18995563, custId=4bf3a630-0f82-47b1-90a2-135080a3657c, eventTimestamp=2016-07-01T06:33:34.690+03:00, lon=-71.0571, lat=42.3503
id=18995845, custId=b7301d8c-0fa6-47bd-b386-843019c7a6e7, eventTimestamp=2016-07-01T06:34:50.717+03:00, lon=-71.2371, lat=42.3667
id=18995580, custId=d381cac6-032c-4e1d-a07f-e17ebc16c305, eventTimestamp=2016-07-01T06:33:40.727+03:00, lon=-71.0999, lat=42.3341
id=18997057, custId=eef7f197-f723-492e-8762-2b8b40489768, eventTimestamp=2016-07-01T06:39:31.008+03:00, lon=-71.0781, lat=42.3665
id=18996697, custId=3b2bba55-bf31-47c3-ae3b-26b2ca1a7a8f, eventTimestamp=2016-07-01T06:37:54.673+03:00, lon=-71.0764, lat=42.3833
id=18994988, custId=5329efb0-c54a-4018-93f5-566d05802c22, eventTimestamp=2016-07-01T06:31:05.196+03:00, lon=-71.0571, lat=42.3503
id=18994749, custId=ebd33067-a3a1-44aa-aea5-9b75114202c1, eventTimestamp=2016-07-01T06:30:17.056+03:00, lon=-71.1477, lat=42.3536
id=18996569, custId=698fda0a-34df-4d02-b3ce-1253a7b627a0, eventTimestamp=2016-07-01T06:37:19.414+03:00, lon=-71.0216, lat=42.3652
id=18995568, custId=4112b0d0-e1ef-4f45-afde-3077770ced81, eventTimestamp=2016-07-01T06:33:37.293+03:00, lon=-71.0571, lat=42.3503
id=18995493, custId=5fc17443-dcc3-4bda-99ed-0934053741cf, eventTimestamp=2016-07-01T06:33:13.182+03:00, lon=-71.0055, lat=42.389
id=18996759, custId=316a51eb-068d-43c2-9e0a-ddfd3ee1095b, eventTimestamp=2016-07-01T06:38:11.643+03:00, lon=-71.1571, lat=42.3491
id=18996055, custId=4e56a5a2-b101-4bba-83c2-7c809a46329a, eventTimestamp=2016-07-01T06:35:44.147+03:00, lon=-71.0544, lat=42.3586
id=18994842, custId=96bbc258-7a0c-4ea1-808e-c62b8ffe3f07, eventTimestamp=2016-07-01T06:30:36.810+03:00, lon=-71.0353, lat=42.3469
id=18995525, custId=2ddd25a1-240a-4dc9-b5f0-be3f2e15225b, eventTimestamp=2016-07-01T06:33:22.078+03:00, lon=-71.0764, lat=42.3207
id=18996030, custId=9a555ad2-44a1-4d3b-9cae-b241daafb19f, eventTimestamp=2016-07-01T06:35:36.798+03:00, lon=-71.0382, lat=42.3488
id=18994928, custId=f7c1311d-fff8-4ed9-8ac2-34492d80f1b6, eventTimestamp=2016-07-01T06:30:53.616+03:00, lon=-71.1192, lat=42.3951
id=18995226, custId=e0e03544-1a78-47aa-91c6-ae9405f37755, eventTimestamp=2016-07-01T06:32:04.701+03:00, lon=-71.1013, lat=42.3793
id=18994698, custId=8abf9b53-a3d3-430c-bbff-71d81b36e459, eventTimestamp=2016-07-01T06:30:06.958+03:00, lon=-71.0753, lat=42.3493
id=18996882, custId=b7873130-4860-43dd-a453-76cdbf94c042, eventTimestamp=2016-07-01T06:38:48.176+03:00, lon=-71.0685, lat=42.351
id=18996731, custId=65f2cd64-25e0-436c-b3ab-4345f1314abe, eventTimestamp=2016-07-01T06:38:04.057+03:00, lon=-71.0503, lat=42.36
id=18996428, custId=26a4eafb-197d-4dcb-985d-e1e71a968f86, eventTimestamp=2016-07-01T06:36:43.161+03:00, lon=-71.0652, lat=42.3488
id=18994840, custId=6aba8232-eb52-4ab9-be5a-fa692864f033, eventTimestamp=2016-07-01T06:30:36.624+03:00, lon=-71.0675, lat=42.3419
id=18995283, custId=9dd52164-e4f0-4e34-a080-167aa8f6919a, eventTimestamp=2016-07-01T06:32:20.078+03:00, lon=-71.1763, lat=42.3209
id=18995832, custId=41f2fbec-4e24-44a4-a17a-a403d62f3e58, eventTimestamp=2016-07-01T06:34:46.750+03:00, lon=-71.1121, lat=42.3752
id=18996990, custId=b1476b8c-657f-40f7-9bed-b43b6b8031b3, eventTimestamp=2016-07-01T06:39:13.738+03:00, lon=-71.1923, lat=42.3293
id=18995294, custId=2d25e270-179d-11e5-9979-a9787b326421, eventTimestamp=2016-07-01T06:32:22.014+03:00, lon=-71.0182, lat=42.3678
id=18995428, custId=2cad8597-f2b6-46c5-b0cf-b5fae7db69db, eventTimestamp=2016-07-01T06:32:56.474+03:00, lon=-71.0571, lat=42.3503
id=18994848, custId=48bae21d-6207-4ada-a710-47ad97ca06a7, eventTimestamp=2016-07-01T06:30:38.088+03:00, lon=-71.1425, lat=42.3954
id=18994716, custId=f88ceb3a-9dbf-41f7-8e0d-24dc2d26bec5, eventTimestamp=2016-07-01T06:30:09.262+03:00, lon=-71.101, lat=42.3638
id=18994694, custId=f7b2ce5b-adce-49de-89ee-2e223bd1f32a, eventTimestamp=2016-07-01T06:30:06.196+03:00, lon=-71.0578, lat=42.3629
id=18995133, custId=0af4018e-75d6-4b9d-8b87-07bd0df87806, eventTimestamp=2016-07-01T06:31:43.199+03:00, lon=-71.0533, lat=42.3189
id=18996087, custId=f3bab5c5-4e31-4315-9743-73204a80f03a, eventTimestamp=2016-07-01T06:35:49.646+03:00, lon=-71.1119, lat=42.3103
id=18995259, custId=0318b72d-f8d5-4229-a943-fa652c574e70, eventTimestamp=2016-07-01T06:32:10.077+03:00, lon=-71.0952, lat=42.3145
id=18995494, custId=5d9ecabb-e877-4e50-a406-98ef548121ba, eventTimestamp=2016-07-01T06:33:13.267+03:00, lon=-71.1267, lat=42.2359
id=18996573, custId=9c266b82-dda1-45d3-8480-69fe09a5f9cd, eventTimestamp=2016-07-01T06:37:20.457+03:00, lon=-71.1507, lat=42.3489
id=18994777, custId=de6bae2a-64c2-4532-adf8-16032078556e, eventTimestamp=2016-07-01T06:30:21.059+03:00, lon=-71.1513, lat=42.2633
id=18995190, custId=e8afea2f-27d0-4eec-a003-30815e9e0e4f, eventTimestamp=2016-07-01T06:31:58.881+03:00, lon=-71.1486, lat=42.3559
